# harness	differential-sweep/1
# seed	20260817
# reference	historical
# subject	stub-faulty-minus
# sha256.use.jar	80ac8ae433b8345677472019991356950f094f4a104cfbce1f75783a7308788d
# sha256.atenearesearchgroup.uncertainty.jar	53b2a43feb0a0a39844a60278dd80a7d4b975ef324fb05c6db28831e835e59d0
# operations	URealValue.minus(value)
# rows	784
# rows.measured	784
# rows.agreement	558
# rows.disagreement	226
# rows.throwClassMismatch	0
# rows.javaTypeMismatch	0
# rows.subjectTypeObserved	0
# rows.subjectTypeAssumed	0
# verdict.AGREE	558
# verdict.DIFFER	226
# op.URealValue.minus(value).rows	784
# op.URealValue.minus(value).measured	784
# op.URealValue.minus(value).agreement	558
# op.URealValue.minus(value).disagreement	226
# op.URealValue.minus(value).javaTypeMismatch	0
# op.URealValue.minus(value).subjectTypeObserved	0
# op.URealValue.minus(value).subjectTypeAssumed	0
# op.URealValue.minus(value).distinctReferenceValues	389
# op.URealValue.minus(value).discriminating	true
# accepted.degenerateOperations	0
index	operation	inputs	historical	ported	verdict	note
740	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(1.6381250000000023,0.3585283945923949)@URealValue	UREAL(1.6381250000000023,0.357527)@URealValue	DIFFER	
741	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(-98.361875,0.358527)@URealValue	UREAL(-98.361875,0.358527)@URealValue	AGREE	
742	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.358527)@URealValue	UREAL(-1.7976931348623157E308,0.358527)@URealValue	AGREE	
743	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.358527)@URealValue	UREAL(1.7976931348623157E308,0.358527)@URealValue	AGREE	
744	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.358527)@URealValue	UREAL(NaN,0.358527)@URealValue	AGREE	
745	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.358527)@URealValue	UREAL(-Infinity,0.358527)@URealValue	AGREE	
746	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.358527)@URealValue	UREAL(Infinity,0.358527)@URealValue	AGREE	
747	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(-99.361875,NaN)@URealValue	UREAL(-99.361875,NaN)@URealValue	AGREE	
748	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(-99.361875,Infinity)@URealValue	UREAL(-99.361875,Infinity)@URealValue	AGREE	
749	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(-99.361875,1.0623283907196492)@URealValue	UREAL(-99.361875,1.358527)@URealValue	DIFFER	
750	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(-52.29737,0.8608606547694)@URealValue	UREAL(-52.29737,0.42412200000000005)@URealValue	DIFFER	
751	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-126.592861,0.9832370524593751)@URealValue	UREAL(-126.592861,0.557013)@URealValue	DIFFER	
752	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-146.058686,0.5335892954417283)@URealValue	UREAL(-146.058686,0.03666400000000003)@URealValue	DIFFER	
753	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(-36.491806,0.5588093220571754)@URealValue	UREAL(-36.491806,0.070106)@URealValue	DIFFER	
754	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(0.0,0.5070337458769386)@URealValue	UREAL(0.0,0.0)@URealValue	DIFFER	
755	URealValue.minus(value)	UREAL(-98.361875,0.358527)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-136.00221,1.0386736432994725)@URealValue	UREAL(-136.00221,0.6163069999999999)@URealValue	DIFFER	
756	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(37.640335,0.974834)@URealValue	UREAL(37.640335,0.974834)@URealValue	AGREE	
757	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(37.640335,1.3965318927815433)@URealValue	UREAL(37.640335,0.02516600000000002)@URealValue	DIFFER	
758	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(37.640335,0.974834)@URealValue	UREAL(37.640335,0.974834)@URealValue	AGREE	
759	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(36.640335,0.974834)@URealValue	UREAL(36.640335,0.974834)@URealValue	AGREE	
760	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(36.640335,1.3965318927815433)@URealValue	UREAL(36.640335,0.02516600000000002)@URealValue	DIFFER	
761	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(38.640335,0.974834)@URealValue	UREAL(38.640335,0.974834)@URealValue	AGREE	
762	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(38.640335,1.3965318927815433)@URealValue	UREAL(38.640335,0.02516600000000002)@URealValue	DIFFER	
763	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(38.640335,1.0955826429603566)@URealValue	UREAL(38.640335,0.474834)@URealValue	DIFFER	
764	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(37.140335,1.0955826429603566)@URealValue	UREAL(37.140335,0.474834)@URealValue	DIFFER	
765	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(38.140335,1.0063803096026869)@URealValue	UREAL(38.140335,0.724834)@URealValue	DIFFER	
766	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(35.640335,0.974834)@URealValue	UREAL(35.640335,0.974834)@URealValue	AGREE	
767	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-62.359665,0.9748345129077037)@URealValue	UREAL(-62.359665,0.973834)@URealValue	DIFFER	
768	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(137.640335,0.9748345129077037)@URealValue	UREAL(137.640335,0.973834)@URealValue	DIFFER	
769	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(37.640335,0.974834)@URealValue	UREAL(37.640335,0.974834)@URealValue	AGREE	
770	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,0.974834)@URealValue	UREAL(-1.7976931348623157E308,0.974834)@URealValue	AGREE	
771	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,0.974834)@URealValue	UREAL(1.7976931348623157E308,0.974834)@URealValue	AGREE	
772	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.974834)@URealValue	UREAL(NaN,0.974834)@URealValue	AGREE	
773	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.974834)@URealValue	UREAL(-Infinity,0.974834)@URealValue	AGREE	
774	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.974834)@URealValue	UREAL(Infinity,0.974834)@URealValue	AGREE	
775	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(36.640335,NaN)@URealValue	UREAL(36.640335,NaN)@URealValue	AGREE	
776	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(36.640335,Infinity)@URealValue	UREAL(36.640335,Infinity)@URealValue	AGREE	
777	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(36.640335,1.3965318927815433)@URealValue	UREAL(36.640335,1.974834)@URealValue	DIFFER	
778	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(83.70483999999999,1.2501363064710185)@URealValue	UREAL(83.70483999999999,0.19218499999999994)@URealValue	DIFFER	
779	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(9.409348999999999,1.3373536627070641)@URealValue	UREAL(9.409348999999999,0.05929399999999996)@URealValue	DIFFER	
780	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-10.056475999999996,1.051892225485577)@URealValue	UREAL(-10.056475999999996,0.5796429999999999)@URealValue	DIFFER	
781	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(99.510404,1.0649073087574334)@URealValue	UREAL(99.510404,0.5462009999999999)@URealValue	DIFFER	
782	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(136.00221,1.0386736432994725)@URealValue	UREAL(136.00221,0.6163069999999999)@URealValue	DIFFER	
783	URealValue.minus(value)	UREAL(37.640335,0.974834)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(0.0,1.3786234638624137)@URealValue	UREAL(0.0,0.0)@URealValue	DIFFER	
